timepoint,ROI,subject,BOLD signal
1.9191919191919191,IPS,5,-2.775877412576234
1.9191919191919191,IPS,6,0.8405664118503109
1.9191919191919191,IPS,7,-2.6219989878087397
1.9191919191919191,IPS,8,-1.155085369030582
1.9191919191919191,IPS,9,0.1249849368274003
1.9191919191919191,IPS,10,-0.0908097043898081
1.9191919191919191,IPS,11,-3.015300198582558
1.9191919191919191,IPS,12,1.0712528921215831
1.9191919191919191,IPS,13,2.127746676759664
1.9191919191919191,IPS,14,0.1891715122743661
1.9191919191919191,IPS,15,-3.4388656656485503
1.9191919191919191,IPS,16,0.6148180759521277
1.9191919191919191,IPS,17,1.0692574669555646
1.9191919191919191,IPS,18,-1.3940593481205723
1.9191919191919191,IPS,19,-3.60733970134026
1.9191919191919191,AG,0,1.877776499083009
1.9191919191919191,AG,1,1.8095635427142331
1.9191919191919191,AG,2,3.64665125159696
1.9191919191919191,AG,3,1.566520321128845
1.9191919191919191,AG,4,3.0325019309347176
1.9191919191919191,AG,5,1.241538823601014
1.9191919191919191,AG,6,2.72866616195934
1.9191919191919191,AG,7,1.7348922303760006
1.9191919191919191,AG,8,0.4743779308902269
1.9191919191919191,AG,9,-0.8663512376216564
1.9191919191919191,AG,10,-0.2550335339601106
1.9191919191919191,AG,11,1.7652079055489087
1.9191919191919191,AG,12,0.9150226419410634
1.9191919191919191,AG,13,-0.2451452095055245
1.9191919191919191,AG,14,2.258224411832623
1.9191919191919191,AG,15,1.3739905104716132
1.9191919191919191,AG,16,3.551607213574873
1.9191919191919191,AG,17,0.3584295617343307
1.9191919191919191,AG,18,1.7446164260729555
1.9191919191919191,AG,19,2.2210864500162524
1.9191919191919191,V1,0,1.7183694052939058
1.9191919191919191,V1,1,0.1553671815531884
1.9191919191919191,V1,2,1.8442137705700177
1.9191919191919191,V1,3,3.406152544965817
1.9191919191919191,V1,4,2.384609859913032
1.9191919191919191,V1,5,-1.635876452472575
1.9191919191919191,V1,6,0.7551436583775251
1.9191919191919191,V1,7,-1.1505031189643369
1.9191919191919191,V1,8,2.382940648266734
1.9191919191919191,V1,9,-0.7754372932219528
1.9191919191919191,V1,10,-0.4426542137931691
1.9191919191919191,V1,11,2.8063287807217923
1.9191919191919191,V1,12,2.8906382272467845
1.9191919191919191,V1,13,-0.4267845252986119
1.9191919191919191,V1,14,2.2586080341730863
1.9191919191919191,V1,15,0.597368579134613
1.9191919191919191,V1,16,1.3561735736962457
1.9191919191919191,V1,17,1.8919788502772503
1.9191919191919191,V1,18,1.0995323440767395
1.9191919191919191,V1,19,0.4805452509766636
2.0202020202020203,IPS,0,-2.1929982553616347
2.0202020202020203,IPS,1,-3.120799404162893
2.0202020202020203,IPS,2,-2.4917360313675614
2.0202020202020203,IPS,3,-1.8916226122003408
2.0202020202020203,IPS,4,-3.6014235882593337
2.0202020202020203,IPS,5,-2.780140707100276
2.0202020202020203,IPS,6,0.8363031173262692
2.0202020202020203,IPS,7,-2.626262282332781
2.0202020202020203,IPS,8,-1.1593486635546235
2.0202020202020203,IPS,9,0.1207216423033585
2.0202020202020203,IPS,10,-0.0950729989138499
2.0202020202020203,IPS,11,-3.0195634931066
2.0202020202020203,IPS,12,1.0669895975975412
2.0202020202020203,IPS,13,2.123483382235622
2.0202020202020203,IPS,14,0.1849082177503244
2.0202020202020203,IPS,15,-3.4431289601725923
2.0202020202020203,IPS,16,0.610554781428086
2.0202020202020203,IPS,17,1.0649941724315228
2.0202020202020203,IPS,18,-1.398322642644614
2.0202020202020203,IPS,19,-3.6116029958643017
2.0202020202020203,AG,0,1.9688300244788692
2.0202020202020203,AG,1,1.9006170681100945
2.0202020202020203,AG,2,3.7377047769928193
2.0202020202020203,AG,3,1.657573846524706
2.0202020202020203,AG,4,3.123555456330578
2.0202020202020203,AG,5,1.3325923489968747
2.0202020202020203,AG,6,2.8197196873552013
2.0202020202020203,AG,7,1.8259457557718612
2.0202020202020203,AG,8,0.5654314562860876
2.0202020202020203,AG,9,-0.7752977122257958
2.0202020202020203,AG,10,-0.1639800085642499
2.0202020202020203,AG,11,1.8562614309447687
2.0202020202020203,AG,12,1.006076167336924
2.0202020202020203,AG,13,-0.1540916841096638
2.0202020202020203,AG,14,2.3492779372284835
2.0202020202020203,AG,15,1.4650440358674737
2.0202020202020203,AG,16,3.642660738970733
2.0202020202020203,AG,17,0.4494830871301913
2.0202020202020203,AG,18,1.835669951468816
2.0202020202020203,AG,19,2.312139975412113
2.0202020202020203,V1,0,1.6949812135878184
2.0202020202020203,V1,1,0.131978989847101
2.0202020202020203,V1,2,1.8208255788639305
2.0202020202020203,V1,3,3.38276435325973
2.0202020202020203,V1,4,2.3612216682069445
2.0202020202020203,V1,5,-1.6592646441786625
2.0202020202020203,V1,6,0.7317554666714376
2.0202020202020203,V1,7,-1.173891310670424
2.0202020202020203,V1,8,2.3595524565606465
2.0202020202020203,V1,9,-0.7988254849280402
2.0202020202020203,V1,10,-0.4660424054992565
2.0202020202020203,V1,11,2.782940589015705
2.0202020202020203,V1,12,2.867250035540697
2.0202020202020203,V1,13,-0.4501727170046993
2.0202020202020203,V1,14,2.235219842466999
2.0202020202020203,V1,15,0.5739803874285256
2.0202020202020203,V1,16,1.332785381990158
2.0202020202020203,V1,17,1.868590658571163
2.0202020202020203,V1,18,1.0761441523706523
2.0202020202020203,V1,19,0.4571570592705762
2.121212121212121,IPS,0,-2.183731711206828
2.121212121212121,IPS,1,-3.111532860008086
2.121212121212121,IPS,2,-2.4824694872127546
2.121212121212121,IPS,3,-1.8823560680455345
2.121212121212121,IPS,4,-3.592157044104527
2.121212121212121,IPS,5,-2.770874162945469
2.121212121212121,IPS,6,0.8455696614810759
2.121212121212121,IPS,7,-2.616995738177974
2.121212121212121,IPS,8,-1.150082119399817
2.121212121212121,IPS,9,0.1299881864581653
2.121212121212121,IPS,10,-0.0858064547590431
2.121212121212121,IPS,11,-3.010296948951793
2.121212121212121,IPS,12,1.076256141752348
2.121212121212121,IPS,13,2.132749926390429
2.121212121212121,IPS,14,0.1941747619051312
2.121212121212121,IPS,15,-3.433862416017785
2.121212121212121,IPS,16,0.6198213255828927
2.121212121212121,IPS,17,1.0742607165863296
2.121212121212121,IPS,18,-1.3890560984898073
2.121212121212121,IPS,19,-3.602336451709495
2.121212121212121,AG,0,2.059702673281122
2.121212121212121,AG,1,1.9914897169123469
2.121212121212121,AG,2,3.828577425795072
2.121212121212121,AG,3,1.7484464953269585
2.121212121212121,AG,4,3.2144281051328303
2.121212121212121,AG,5,1.423464997799127
2.121212121212121,AG,6,2.9105923361574533
2.121212121212121,AG,7,1.916818404574114
2.121212121212121,AG,8,0.6563041050883401
2.121212121212121,AG,9,-0.6844250634235433
2.121212121212121,AG,10,-0.0731073597619974
2.121212121212121,AG,11,1.9471340797470216
2.121212121212121,AG,12,1.0969488161391765
2.121212121212121,AG,13,-0.0632190353074113
2.121212121212121,AG,14,2.4401505860307364
2.121212121212121,AG,15,1.5559166846697263
2.121212121212121,AG,16,3.7335333877729857
2.121212121212121,AG,17,0.5403557359324439
2.121212121212121,AG,18,1.9265426002710688
2.121212121212121,AG,19,2.403012624214365
2.121212121212121,V1,0,1.6685166564183027
2.121212121212121,V1,1,0.105514432677585
2.121212121212121,V1,2,1.7943610216944146
2.121212121212121,V1,3,3.356299796090214
2.121212121212121,V1,4,2.3347571110374283
2.121212121212121,V1,5,-1.6857292013481784
2.121212121212121,V1,6,0.705290909501922
2.121212121212121,V1,7,-1.20035586783994
2.121212121212121,V1,8,2.333087899391131
2.121212121212121,V1,9,-0.8252900420975562
2.121212121212121,V1,10,-0.4925069626687725
2.121212121212121,V1,11,2.7564760318461894
2.121212121212121,V1,12,2.8407854783711803
2.121212121212121,V1,13,-0.4766372741742153
2.121212121212121,V1,14,2.208755285297483
2.121212121212121,V1,15,0.54751583025901
2.121212121212121,V1,16,1.306320824820642
2.121212121212121,V1,17,1.842126101401647
2.121212121212121,V1,18,1.0496795952011364
2.121212121212121,V1,19,0.4306925021010604
2.2222222222222223,IPS,0,-2.162320557074336
2.2222222222222223,IPS,1,-3.090121705875593
2.2222222222222223,IPS,2,-2.461058333080263
2.2222222222222223,IPS,3,-1.8609449139130427
2.2222222222222223,IPS,4,-3.5707458899720343
2.2222222222222223,IPS,5,-2.749463008812978
2.2222222222222223,IPS,6,0.8669808156135678
2.2222222222222223,IPS,7,-2.5955845840454828
2.2222222222222223,IPS,8,-1.1286709652673252
2.2222222222222223,IPS,9,0.1513993405906571
2.2222222222222223,IPS,10,-0.0643953006265513
2.2222222222222223,IPS,11,-2.9888857948193017
2.2222222222222223,IPS,12,1.09766729588484
2.2222222222222223,IPS,13,2.154161080522921
2.2222222222222223,IPS,14,0.215585916037623
2.2222222222222223,IPS,15,-3.4124512618852942
2.2222222222222223,IPS,16,0.6412324797153846
2.2222222222222223,IPS,17,1.0956718707188216
2.2222222222222223,IPS,18,-1.3676449443573155
2.2222222222222223,IPS,19,-3.580925297577004
2.2222222222222223,AG,0,2.1495022586966974
2.2222222222222223,AG,1,2.081289302327922
2.2222222222222223,AG,2,3.918377011210648
2.2222222222222223,AG,3,1.8382460807425336
2.2222222222222223,AG,4,3.304227690548406
2.2222222222222223,AG,5,1.5132645832147027
2.2222222222222223,AG,6,3.000391921573029
2.2222222222222223,AG,7,2.006617989989689
2.2222222222222223,AG,8,0.7461036905039156
2.2222222222222223,AG,9,-0.5946254780079678
2.2222222222222223,AG,10,0.016692225653578
2.2222222222222223,AG,11,2.0369336651625973
2.2222222222222223,AG,12,1.1867484015547518
2.2222222222222223,AG,13,0.026580550108164
2.2222222222222223,AG,14,2.5299501714463117
2.2222222222222223,AG,15,1.645716270085302
2.2222222222222223,AG,16,3.8233329731885615
2.2222222222222223,AG,17,0.6301553213480193
2.2222222222222223,AG,18,2.016342185686644
2.2222222222222223,AG,19,2.4928122096299408
2.2222222222222223,V1,0,1.63894472685955
2.2222222222222223,V1,1,0.0759425031188326
2.2222222222222223,V1,2,1.7647890921356617
2.2222222222222223,V1,3,3.3267278665314617
2.2222222222222223,V1,4,2.3051851814786755
2.2222222222222223,V1,5,-1.715301130906931
2.2222222222222223,V1,6,0.6757189799431693
2.2222222222222223,V1,7,-1.2299277973986928
2.2222222222222223,V1,8,2.303515969832378
2.2222222222222223,V1,9,-0.8548619716563088
2.2222222222222223,V1,10,-0.5220788922275249
2.2222222222222223,V1,11,2.726904102287437
2.2222222222222223,V1,12,2.8112135488124284
2.2222222222222223,V1,13,-0.506209203732968
2.2222222222222223,V1,14,2.17918335573873
2.2222222222222223,V1,15,0.5179439007002573
2.2222222222222223,V1,16,1.2767488952618895
2.2222222222222223,V1,17,1.8125541718428944
2.2222222222222223,V1,18,1.0201076656423838
2.2222222222222223,V1,19,0.4011205725423078
2.323232323232323,IPS,0,-2.1301216449526867
2.323232323232323,IPS,1,-3.0579227937539444
2.323232323232323,IPS,2,-2.428859420958614
2.323232323232323,IPS,3,-1.8287460017913932
2.323232323232323,IPS,4,-3.5385469778503853
2.323232323232323,IPS,5,-2.717264096691329
2.323232323232323,IPS,6,0.899179727735217
2.323232323232323,IPS,7,-2.5633856719238333
2.323232323232323,IPS,8,-1.096472053145676
2.323232323232323,IPS,9,0.1835982527123064
2.323232323232323,IPS,10,-0.032196388504902
2.323232323232323,IPS,11,-2.956686882697652
2.323232323232323,IPS,12,1.1298662080064892
2.323232323232323,IPS,13,2.18635999264457
2.323232323232323,IPS,14,0.2477848281592723
2.323232323232323,IPS,15,-3.380252349763645
2.323232323232323,IPS,16,0.6734313918370338
2.323232323232323,IPS,17,1.1278707828404708
2.323232323232323,IPS,18,-1.3354460322356665
2.323232323232323,IPS,19,-3.548726385455354
2.323232323232323,AG,0,2.2373977882163407
2.323232323232323,AG,1,2.169184831847565
2.323232323232323,AG,2,4.006272540730292
2.323232323232323,AG,3,1.9261416102621771
2.323232323232323,AG,4,3.39212322006805
2.323232323232323,AG,5,1.601160112734346
2.323232323232323,AG,6,3.088287451092672
2.323232323232323,AG,7,2.094513519509333
2.323232323232323,AG,8,0.8339992200235591
2.323232323232323,AG,9,-0.5067299484883243
2.323232323232323,AG,10,0.1045877551732214
2.323232323232323,AG,11,2.124829194682241
2.323232323232323,AG,12,1.274643931074395
2.323232323232323,AG,13,0.1144760796278075
2.323232323232323,AG,14,2.617845700965955
2.323232323232323,AG,15,1.7336117996049452
2.323232323232323,AG,16,3.911228502708205
2.323232323232323,AG,17,0.7180508508676628
2.323232323232323,AG,18,2.104237715206288
2.323232323232323,AG,19,2.5807077391495845
2.323232323232323,V1,0,1.6062787646053958
2.323232323232323,V1,1,0.0432765408646784
2.323232323232323,V1,2,1.7321231298815076
2.323232323232323,V1,3,3.2940619042773074
2.323232323232323,V1,4,2.2725192192245216
2.323232323232323,V1,5,-1.7479670931610851
2.323232323232323,V1,6,0.643053017689015
2.323232323232323,V1,7,-1.262593759652847
2.323232323232323,V1,8,2.270850007578224
2.323232323232323,V1,9,-0.8875279339104627
2.323232323232323,V1,10,-0.5547448544816791
2.323232323232323,V1,11,2.6942381400332827
2.323232323232323,V1,12,2.7785475865582745
2.323232323232323,V1,13,-0.5388751659871218
2.323232323232323,V1,14,2.1465173934845763
2.323232323232323,V1,15,0.4852779384461031
2.323232323232323,V1,16,1.2440829330077354
2.323232323232323,V1,17,1.7798882095887405
2.323232323232323,V1,18,0.9874417033882296
2.323232323232323,V1,19,0.3684546102881536
2.4242424242424243,IPS,0,-2.0884452683683232
2.4242424242424243,IPS,1,-3.0162464171695813
2.4242424242424243,IPS,2,-2.38718304437425
2.4242424242424243,IPS,3,-1.7870696252070295
2.4242424242424243,IPS,4,-3.4968706012660222
2.4242424242424243,IPS,5,-2.6755877201069644
2.4242424242424243,IPS,6,0.9408561043195808
2.4242424242424243,IPS,7,-2.5217092953394693
2.4242424242424243,IPS,8,-1.054795676561312
2.4242424242424243,IPS,9,0.22527462929667
2.4242424242424243,IPS,10,0.0094799880794615
2.4242424242424243,IPS,11,-2.915010506113288
2.4242424242424243,IPS,12,1.1715425845908527
2.4242424242424243,IPS,13,2.2280363692289336
2.4242424242424243,IPS,14,0.2894612047436359
2.4242424242424243,IPS,15,-3.338575973179281
2.4242424242424243,IPS,16,0.7151077684213974
2.4242424242424243,IPS,17,1.1695471594248343
2.4242424242424243,IPS,18,-1.2937696556513023
2.4242424242424243,IPS,19,-3.5070500088709897
2.4242424242424243,AG,0,2.322628445146148
2.4242424242424243,AG,1,2.254415488777372
2.4242424242424243,AG,2,4.0915031976600975
2.4242424242424243,AG,3,2.011372267191984
2.4242424242424243,AG,4,3.4773538769978565
2.4242424242424243,AG,5,1.6863907696641531
2.4242424242424243,AG,6,3.1735181080224795
2.4242424242424243,AG,7,2.17974417643914
2.4242424242424243,AG,8,0.919229876953366
2.4242424242424243,AG,9,-0.4214992915585175
2.4242424242424243,AG,10,0.1898184121030283
2.4242424242424243,AG,11,2.210059851612048
2.4242424242424243,AG,12,1.3598745880042022
2.4242424242424243,AG,13,0.1997067365576144
2.4242424242424243,AG,14,2.7030763578957617
2.4242424242424243,AG,15,1.818842456534752
2.4242424242424243,AG,16,3.996459159638012
2.4242424242424243,AG,17,0.8032815077974697
2.4242424242424243,AG,18,2.1894683721360946
2.4242424242424243,AG,19,2.665938396079391
2.4242424242424243,V1,0,1.5705758742997613
2.4242424242424243,V1,1,0.007573650559044
2.4242424242424243,V1,2,1.6964202395758732
2.4242424242424243,V1,3,3.2583590139716727
2.4242424242424243,V1,4,2.236816328918888
2.4242424242424243,V1,5,-1.7836699834667198
2.4242424242424243,V1,6,0.6073501273833806
2.4242424242424243,V1,7,-1.2982966499584814
2.4242424242424243,V1,8,2.2351471172725894
2.4242424242424243,V1,9,-0.9232308242160976
2.4242424242424243,V1,10,-0.5904477447873135
2.4242424242424243,V1,11,2.658535249727648
2.4242424242424243,V1,12,2.74284469625264
2.4242424242424243,V1,13,-0.5745780562927563
2.4242424242424243,V1,14,2.110814503178942
2.4242424242424243,V1,15,0.4495750481404686
2.4242424242424243,V1,16,1.208380042702101
2.4242424242424243,V1,17,1.7441853192831058
2.4242424242424243,V1,18,0.9517388130825952
2.4242424242424243,V1,19,0.3327517199825192
2.525252525252525,IPS,0,-2.038541778455946
2.525252525252525,IPS,1,-2.966342927257204
2.525252525252525,IPS,2,-2.3372795544618725
2.525252525252525,IPS,3,-1.7371661352946524
2.525252525252525,IPS,4,-3.446967111353645
2.525252525252525,IPS,5,-2.625684230194587
2.525252525252525,IPS,6,0.990759594231958
2.525252525252525,IPS,7,-2.4718058054270924
2.525252525252525,IPS,8,-1.0048921866489346
2.525252525252525,IPS,9,0.2751781192090474
2.525252525252525,IPS,10,0.0593834779918389
2.525252525252525,IPS,11,-2.865107016200911
2.525252525252525,IPS,12,1.22144607450323
2.525252525252525,IPS,13,2.277939859141311
2.525252525252525,IPS,14,0.3393646946560133
2.525252525252525,IPS,15,-3.2886724832669034
2.525252525252525,IPS,16,0.7650112583337748
2.525252525252525,IPS,17,1.2194506493372117
2.525252525252525,IPS,18,-1.2438661657389252
2.525252525252525,IPS,19,-3.457146518958613
2.525252525252525,AG,0,2.404509850945186
2.525252525252525,AG,1,2.33629689457641
2.525252525252525,AG,2,4.173384603459136
2.525252525252525,AG,3,2.093253672991022
2.525252525252525,AG,4,3.5592352827968945
2.525252525252525,AG,5,1.7682721754631912
2.525252525252525,AG,6,3.255399513821517
2.525252525252525,AG,7,2.2616255822381777
2.525252525252525,AG,8,1.001111282752404
2.525252525252525,AG,9,-0.3396178857594795
2.525252525252525,AG,10,0.2716998179020663
2.525252525252525,AG,11,2.291941257411086
2.525252525252525,AG,12,1.4417559938032405
2.525252525252525,AG,13,0.2815881423566524
2.525252525252525,AG,14,2.7849577636948
2.525252525252525,AG,15,1.9007238623337896
2.525252525252525,AG,16,4.07834056543705
2.525252525252525,AG,17,0.8851629135965077
2.525252525252525,AG,18,2.2713497779351326
2.525252525252525,AG,19,2.747819801878429
2.525252525252525,V1,0,1.5319353994387763
2.525252525252525,V1,1,-0.0310668243019407
2.525252525252525,V1,2,1.6577797647148886
2.525252525252525,V1,3,3.219718539110688
2.525252525252525,V1,4,2.1981758540579026
2.525252525252525,V1,5,-1.822310458327704
2.525252525252525,V1,6,0.568709652522396
2.525252525252525,V1,7,-1.3369371248194657
2.525252525252525,V1,8,2.1965066424116046
2.525252525252525,V1,9,-0.9618712990770816
2.525252525252525,V1,10,-0.6290882196482983
2.525252525252525,V1,11,2.619894774866664
2.525252525252525,V1,12,2.704204221391655
2.525252525252525,V1,13,-0.613218531153741
2.525252525252525,V1,14,2.0721740283179573
2.525252525252525,V1,15,0.410934573279484
2.525252525252525,V1,16,1.1697395678411162
2.525252525252525,V1,17,1.705544844422121
2.525252525252525,V1,18,0.9130983382216106
2.525252525252525,V1,19,0.2941112451215347
2.6262626262626263,IPS,0,-1.981592143633188
2.6262626262626263,IPS,1,-2.9093932924344457
2.6262626262626263,IPS,2,-2.280329919639115
2.6262626262626263,IPS,3,-1.680216500471894
2.6262626262626263,IPS,4,-3.3900174765308866
2.6262626262626263,IPS,5,-2.56873459537183
2.6262626262626263,IPS,6,1.047709229054716
2.6262626262626263,IPS,7,-2.4148561706043346
2.6262626262626263,IPS,8,-0.9479425518261766
2.6262626262626263,IPS,9,0.3321277540318054
2.6262626262626263,IPS,10,0.1163331128145969
2.6262626262626263,IPS,11,-2.808157381378153
2.6262626262626263,IPS,12,1.278395709325988
2.6262626262626263,IPS,13,2.334889493964069
2.6262626262626263,IPS,14,0.3963143294787713
2.6262626262626263,IPS,15,-3.2317228484441465
2.6262626262626263,IPS,16,0.8219608931565328
2.6262626262626263,IPS,17,1.2764002841599698
2.6262626262626263,IPS,18,-1.186916530916167
2.6262626262626263,IPS,19,-3.4001968841358554
2.6262626262626263,AG,0,2.482437924441149
2.6262626262626263,AG,1,2.414224968072374
2.6262626262626263,AG,2,4.2513126769551
2.6262626262626263,AG,3,2.1711817464869854
2.6262626262626263,AG,4,3.6371633562928585
2.6262626262626263,AG,5,1.8462002489591545
2.6262626262626263,AG,6,3.3333275873174806
2.6262626262626263,AG,7,2.3395536557341408
2.6262626262626263,AG,8,1.079039356248367
2.6262626262626263,AG,9,-0.2616898122635161
2.6262626262626263,AG,10,0.3496278913980297
2.6262626262626263,AG,11,2.369869330907049
2.6262626262626263,AG,12,1.5196840672992038
2.6262626262626263,AG,13,0.3595162158526158
2.6262626262626263,AG,14,2.862885837190763
2.6262626262626263,AG,15,1.9786519358297532
2.6262626262626263,AG,16,4.156268638933013
2.6262626262626263,AG,17,0.963090987092471
2.6262626262626263,AG,18,2.349277851431096
2.6262626262626263,AG,19,2.8257478753743923
2.6262626262626263,V1,0,1.4904965810365929
2.6262626262626263,V1,1,-0.0725056427041248
2.6262626262626263,V1,2,1.6163409463127043
2.6262626262626263,V1,3,3.178279720708504
2.6262626262626263,V1,4,2.1567370356557185
2.6262626262626263,V1,5,-1.863749276729888
2.6262626262626263,V1,6,0.527270834120212
2.6262626262626263,V1,7,-1.3783759432216498
2.6262626262626263,V1,8,2.155067824009421
2.6262626262626263,V1,9,-1.0033101174792658
2.6262626262626263,V1,10,-0.6705270380504824
2.6262626262626263,V1,11,2.578455956464479
2.6262626262626263,V1,12,2.662765402989471
2.6262626262626263,V1,13,-0.6546573495559251
2.6262626262626263,V1,14,2.030735209915773
2.6262626262626263,V1,15,0.3694957548773001
2.6262626262626263,V1,16,1.128300749438932
2.6262626262626263,V1,17,1.664106026019937
2.6262626262626263,V1,18,0.8716595198194266
2.6262626262626263,V1,19,0.2526724267193506
2.727272727272727,IPS,0,-1.918701728137007
2.727272727272727,IPS,1,-2.846502876938265
2.727272727272727,IPS,2,-2.217439504142934
2.727272727272727,IPS,3,-1.6173260849757134
2.727272727272727,IPS,4,-3.327127061034706
2.727272727272727,IPS,5,-2.5058441798756483
2.727272727272727,IPS,6,1.110599644550897
2.727272727272727,IPS,7,-2.351965755108153
2.727272727272727,IPS,8,-0.8850521363299957
2.727272727272727,IPS,9,0.3950181695279864
2.727272727272727,IPS,10,0.1792235283107779
2.727272727272727,IPS,11,-2.745266965881972
2.727272727272727,IPS,12,1.3412861248221692
2.727272727272727,IPS,13,2.39777990946025
2.727272727272727,IPS,14,0.4592047449749523
2.727272727272727,IPS,15,-3.1688324329479647
2.727272727272727,IPS,16,0.8848513086527138
2.727272727272727,IPS,17,1.3392906996561509
2.727272727272727,IPS,18,-1.1240261154199862
2.727272727272727,IPS,19,-3.3373064686396736
2.727272727272727,AG,0,2.555890654741032
2.727272727272727,AG,1,2.487677698372256
2.727272727272727,AG,2,4.324765407254983
2.727272727272727,AG,3,2.244634476786868
2.727272727272727,AG,4,3.710616086592741
2.727272727272727,AG,5,1.9196529792590369
2.727272727272727,AG,6,3.406780317617363
2.727272727272727,AG,7,2.413006386034024
2.727272727272727,AG,8,1.1524920865482498
2.727272727272727,AG,9,-0.1882370819636336
2.727272727272727,AG,10,0.4230806216979121
2.727272727272727,AG,11,2.4433220612069317
2.727272727272727,AG,12,1.5931367975990862
2.727272727272727,AG,13,0.4329689461524982
2.727272727272727,AG,14,2.936338567490646
2.727272727272727,AG,15,2.052104666129636
2.727272727272727,AG,16,4.229721369232896
2.727272727272727,AG,17,1.0365437173923535
2.727272727272727,AG,18,2.422730581730978
2.727272727272727,AG,19,2.8992006056742747
2.727272727272727,V1,0,1.4464355362725432
2.727272727272727,V1,1,-0.1165666874681742
2.727272727272727,V1,2,1.5722799015486548
2.727272727272727,V1,3,3.134218675944455
2.727272727272727,V1,4,2.112675990891669
2.727272727272727,V1,5,-1.9078103214939373
2.727272727272727,V1,6,0.4832097893561625
2.727272727272727,V1,7,-1.4224369879856995
2.727272727272727,V1,8,2.111006779245371
2.727272727272727,V1,9,-1.0473711622433153
2.727272727272727,V1,10,-0.7145880828145318
2.727272727272727,V1,11,2.53439491170043
2.727272727272727,V1,12,2.618704358225421
2.727272727272727,V1,13,-0.6987183943199746
2.727272727272727,V1,14,1.986674165151724
2.727272727272727,V1,15,0.3254347101132504
2.727272727272727,V1,16,1.0842397046748828
2.727272727272727,V1,17,1.6200449812558877
2.727272727272727,V1,18,0.8275984750553771
2.727272727272727,V1,19,0.2086113819553009
2.8282828282828283,IPS,0,-1.850896676234261
2.8282828282828283,IPS,1,-2.7786978250355188
2.8282828282828283,IPS,2,-2.149634452240188
2.8282828282828283,IPS,3,-1.5495210330729672
2.8282828282828283,IPS,4,-3.25932200913196
2.8282828282828283,IPS,5,-2.4380391279729023
2.8282828282828283,IPS,6,1.1784046964536432
2.8282828282828283,IPS,7,-2.284160703205407
2.8282828282828283,IPS,8,-0.8172470844272495
2.8282828282828283,IPS,9,0.4628232214307326
2.8282828282828283,IPS,10,0.2470285802135241
2.8282828282828283,IPS,11,-2.6774619139792257
2.8282828282828283,IPS,12,1.4090911767249152
2.8282828282828283,IPS,13,2.465584961362996
2.8282828282828283,IPS,14,0.5270097968776986
2.8282828282828283,IPS,15,-3.1010273810452182
2.8282828282828283,IPS,16,0.95265636055546
2.8282828282828283,IPS,17,1.4070957515588969
2.8282828282828283,IPS,18,-1.0562210635172398
2.8282828282828283,IPS,19,-3.269501416736928
2.8282828282828283,AG,0,2.624428095653258
2.8282828282828283,AG,1,2.5562151392844834
2.8282828282828283,AG,2,4.393302848167209
2.8282828282828283,AG,3,2.3131719176990946
2.8282828282828283,AG,4,3.779153527504967
2.8282828282828283,AG,5,1.988190420171264
2.8282828282828283,AG,6,3.4753177585295902
2.8282828282828283,AG,7,2.4815438269462504
2.8282828282828283,AG,8,1.2210295274604768
2.8282828282828283,AG,9,-0.1196996410514067
2.8282828282828283,AG,10,0.4916180626101391
2.8282828282828283,AG,11,2.511859502119158
2.8282828282828283,AG,12,1.661674238511313
2.8282828282828283,AG,13,0.5015063870647252
2.8282828282828283,AG,14,3.0048760084028725
2.8282828282828283,AG,15,2.120642107041862
2.8282828282828283,AG,16,4.298258810145122
2.8282828282828283,AG,17,1.1050811583045803
2.8282828282828283,AG,18,2.4912680226432053
2.8282828282828283,AG,19,2.9677380465865024
2.8282828282828283,V1,0,1.3999616930963517
2.8282828282828283,V1,1,-0.1630405306443658
2.8282828282828283,V1,2,1.5258060583724635
2.8282828282828283,V1,3,3.087744832768263
2.8282828282828283,V1,4,2.0662021477154773
2.8282828282828283,V1,5,-1.9542841646701288
2.8282828282828283,V1,6,0.4367359461799711
2.8282828282828283,V1,7,-1.468910831161891
2.8282828282828283,V1,8,2.06453293606918
2.8282828282828283,V1,9,-1.093845005419507
2.8282828282828283,V1,10,-0.7610619259907234
2.8282828282828283,V1,11,2.4879210685242383
2.8282828282828283,V1,12,2.5722305150492297
2.8282828282828283,V1,13,-0.7451922374961661
2.8282828282828283,V1,14,1.940200321975532
2.8282828282828283,V1,15,0.2789608669370591
2.8282828282828283,V1,16,1.037765861498691
2.8282828282828283,V1,17,1.5735711380796964
2.8282828282828283,V1,18,0.7811246318791856
2.8282828282828283,V1,19,0.1621375387791096
2.929292929292929,IPS,0,-1.7791223848927638
2.929292929292929,IPS,1,-2.706923533694022
2.929292929292929,IPS,2,-2.077860160898691
2.929292929292929,IPS,3,-1.4777467417314702
2.929292929292929,IPS,4,-3.187547717790463
2.929292929292929,IPS,5,-2.3662648366314056
2.929292929292929,IPS,6,1.25017898779514
2.929292929292929,IPS,7,-2.2123864118639105
2.929292929292929,IPS,8,-0.7454727930857528
2.929292929292929,IPS,9,0.5345975127722293
2.929292929292929,IPS,10,0.3188028715550209
2.929292929292929,IPS,11,-2.605687622637729
2.929292929292929,IPS,12,1.4808654680664122
2.929292929292929,IPS,13,2.5373592527044933
2.929292929292929,IPS,14,0.5987840882191953
2.929292929292929,IPS,15,-3.029253089703721
